epoch,mean_return,mean_length,norm_length,success,pi_loss,v_loss,entropy,belief_loss,kl,clip_frac,grad_norm,eta_mean,alpha_sat,theta_mean,theta_sat,scratch_sat,surprise_mean,surprise_high,alpha_mean,scratch_norm,best_mmer,best_epoch
0,-0.4171680705976712,682.6666666666666,682.6666666666666,0.3333333333333333,0.04366847686469555,0.007274922914803028,1.383493701616923,7.374108791351318,-0.00010355176830974717,0.0,0.31974386672178906,0.49476539095242816,0.0,0.7035301923751831,0.0,0.005326125926027696,2.6611428260803223,0.017215041754146416,0.0,18.176774978637695,-0.4171680705976712,0
1,-0.39149618933012253,682.6666666666666,682.6666666666666,0.3333333333333333,0.061245823899904885,0.0021269085506598153,1.3839468558629353,7.379833380381267,-0.0005028828648695102,0.0,0.22872963547706604,0.4947552780310313,0.0,0.7035184303919474,0.0,0.005370368094493945,2.6658125718434653,0.01561054897805055,0.0,18.212836583455402,-0.39149618933012253,1
2,-0.3810669875651808,682.6666666666666,682.6666666666666,0.0,0.026958923786878586,0.0014773327469204862,1.382424275080363,7.422566572825114,0.00017186338178968677,0.0,0.20893199741840363,0.4947311282157898,0.0,0.7035722136497498,0.0,0.0055254291122158366,2.677351236343384,0.02221245380739371,0.0,18.294949849446613,-0.3810669875651808,2
3,-0.40272763738467504,682.6666666666666,682.6666666666666,0.3333333333333333,0.06254962335030238,0.0010237830380598705,1.379428744316101,7.636927127838135,0.00036020882544107735,0.0,0.1715821921825409,0.49465246001879376,0.0,0.7039466698964437,0.0,0.005954955238848925,2.7162182331085205,0.016752606878678005,0.0,18.566361745198567,-0.3810669875651808,2
4,-0.385880465302846,682.6666666666666,682.6666666666666,0.0,-0.021091294785340626,0.0007523240055888891,1.3753266334533691,7.550665378570557,0.00025055624306939234,0.0,0.13597683360179266,0.4946783681710561,0.0,0.7037793397903442,0.0,0.00594542408362031,2.7031894524892173,0.02094777300953865,0.0,18.484827677408855,-0.3810669875651808,2
5,-0.4099478539911728,682.6666666666666,682.6666666666666,0.3333333333333333,-0.027869631846745808,0.0005772398823561767,1.3728650410970051,7.634495099385579,0.0005672868622544532,0.0,0.1343583563963572,0.4946420093377431,0.0,0.7039124965667725,0.0,0.006047620748480161,2.7208992640177407,0.01761616487056017,0.0,18.60716438293457,-0.3810669875651808,2
6,-0.4532691536301616,682.6666666666666,682.6666666666666,0.0,0.06925196200609207,0.0002698036793541784,1.3712966839472454,7.799063205718994,-0.00017088730722510567,0.0,0.127536674340566,0.49457932511965436,0.0,0.7041953206062317,0.0,0.006322134596606095,2.751745065053304,0.015148114102582136,0.0,18.822898864746094,-0.3810669875651808,2
7,-0.4316085038106672,682.6666666666666,682.6666666666666,0.0,-0.08316672593355179,0.00021979904461962482,1.370330810546875,7.689926306406657,9.72882238177893e-05,0.0,0.17718084156513214,0.4946141342322032,0.0,0.7039900620778402,0.0,0.006300068149964015,2.734344561894735,0.01866365720828374,0.0,18.706562678019207,-0.3810669875651808,2
8,-0.44444444444444137,682.6666666666666,682.6666666666666,0.6666666666666666,-0.1733460674683253,0.00020109763863729313,1.3735506534576416,7.681197643280029,8.956814417615533e-05,0.0,0.15475293000539145,0.4946238299210866,0.0,0.7039922873179117,0.0,0.005997281521558762,2.7298267682393393,0.014685679537554583,0.0,18.669018427530926,-0.3810669875651808,2
9,-0.3529883674287991,682.6666666666666,682.6666666666666,1.0,-0.00812604029973348,0.0002532751192726816,1.3751071294148762,7.691893100738525,0.00010706816101446748,0.0,0.12517614662647247,0.49462608496348065,0.0,0.704026460647583,0.0,0.006002639730771382,2.728982925415039,0.018880845978856087,0.0,18.660367965698242,-0.3529883674287991,9
10,-0.4067388688327295,682.6666666666666,682.6666666666666,0.3333333333333333,-0.008583640058835348,0.00032331528200302273,1.3755781253178914,7.667984167734782,0.0005827883954528564,0.0,0.1868736296892166,0.4946385324001312,0.0,0.7039931019147238,0.0,0.006112780577192704,2.723011334737142,0.019805715108911198,0.0,18.61775843302409,-0.3529883674287991,9
11,-0.39951865222623123,682.6666666666666,682.6666666666666,0.3333333333333333,-0.03568451603253683,0.00010397965039980288,1.3758382399876912,7.635854244232178,0.00041675425018183887,0.0,0.16785693168640137,0.49471667408943176,0.0,0.7038300633430481,0.0,0.00597303935016195,2.7205838362375894,0.017398976099987824,0.012327085249125957,18.702098846435547,-0.3529883674287991,9
12,-0.41395908543922727,682.6666666666666,682.6666666666666,0.0,-0.08260802427927653,0.00016841878095874563,1.3752539952596028,7.637423833211263,-4.275876563042402e-05,0.0,0.1315595656633377,0.4948253134886424,0.0,0.7034026185671488,0.0,0.006105075900753339,2.7243024508158364,0.028073424473404884,0.024651999895771343,18.827020009358723,-0.3529883674287991,9
13,-0.4195748094665038,682.6666666666666,682.6666666666666,0.6666666666666666,-0.034072558085123696,0.00011444601356439914,1.3750176429748535,7.570860068003337,0.00010483957400235037,0.0,0.1395202875137329,0.49469826618830365,0.0,0.7028941710789999,0.0,0.006155476129303376,2.715230862299601,0.028040170359114807,0.03696627666552862,18.8384215037028,-0.3529883674287991,9
14,-0.38507821901323536,682.6666666666666,682.6666666666666,0.3333333333333333,0.24422745406627655,0.00034517626530335593,1.3734891812006633,7.708346843719482,0.00010889935462425153,0.0,0.17691143105427423,0.4948670466740926,0.0,0.703167458375295,0.0,0.006683066642532746,2.738184849421183,0.02782817805806796,0.04927718515197436,19.124643961588543,-0.3529883674287991,9
15,-0.41716807059767125,682.6666666666666,682.6666666666666,0.6666666666666666,0.0032490460822979608,0.00014375751682867607,1.371901313463847,7.862118085225423,0.00024292392966647944,0.0,0.19958637654781342,0.4954193929831187,0.0,0.7035333514213562,0.0,0.006977600821604331,2.768085479736328,0.03483120662470659,0.061615354071060814,19.47728220621745,-0.3529883674287991,9
16,-0.39470517448856607,682.6666666666666,682.6666666666666,0.3333333333333333,0.04596957564353943,0.00033037427298647043,1.3692633310953777,8.086114565531412,0.00025922487839125097,0.0,0.13508444527784982,0.4957723915576935,0.0,0.7040765484174093,0.0,0.007372066689034303,2.8076371351877847,0.03470858310659727,0.07398014267285664,19.893774032592773,-0.3529883674287991,9
17,-0.462896109105492,682.6666666666666,682.6666666666666,0.6666666666666666,-0.18111265202363333,0.0001840871288247096,1.367917497952779,8.216074625651041,9.613770331876974e-05,0.0,0.2534757653872172,0.49592697620391846,0.0,0.7039860486984253,0.0,0.007530541469653447,2.8202382723490396,0.06493830432494481,0.08633962273597717,20.022193272908527,-0.3529883674287991,9
18,-0.42599277978339095,682.6666666666666,682.6666666666666,0.6666666666666666,0.06697375203172366,7.584327734851588e-05,1.371013919512431,7.701064268747966,0.00041179710387950763,0.0,0.20941546062628427,0.49539483586947125,0.0,0.7019174297650655,0.0,0.006594553745041291,2.726537545522054,0.04587352400024732,0.09863960991303126,19.272680282592773,-0.3529883674287991,9
19,-0.37063778580023915,682.6666666666666,682.6666666666666,0.3333333333333333,0.14879278341929117,0.0002483001832539837,1.374224861462911,7.408048947652181,0.0004612630873452872,0.0,0.1880288620789846,0.4948498010635376,0.0,0.7005182902018229,0.0,0.006168900212893884,2.6741085847218833,0.04445296650131544,0.1108912502725919,18.892140070597332,-0.3529883674287991,9
20,-0.4324107501002783,682.6666666666666,682.6666666666666,0.0,0.031731357177098594,0.0002287128118041437,1.3713535070419312,7.502270698547363,-0.00022963768181701502,0.0,0.1781199425458908,0.49467816948890686,0.0,0.7000498572985331,0.0,0.006433732652415832,2.6935293674468994,0.058586842070023216,0.12312257289886475,19.092541376749676,-0.3529883674287991,9
21,-0.351383874849577,682.6666666666666,682.6666666666666,0.6666666666666666,-0.052803993225097656,0.00035636792502676445,1.3666350841522217,7.7180585861206055,0.0005807582832251986,0.0,0.249948650598526,0.4945468008518219,0.0,0.7000112533569336,0.0,0.006940673571079969,2.731318632761637,0.1012846330801646,0.13536785542964935,19.447484970092773,-0.351383874849577,21
22,-0.32811873245086165,682.6666666666666,682.6666666666666,0.6666666666666666,0.28828510642051697,0.000825330145744374,1.3565824031829834,7.880846818288167,-0.0013459184168217082,0.0,0.3156177302201589,0.4946548839410146,0.0,0.6999918818473816,0.0,0.007177862028280894,2.7530115445454917,0.12642237544059753,0.14760970075925192,19.68901761372884,-0.32811873245086165,22
23,-0.41476133172883856,682.6666666666666,682.6666666666666,0.3333333333333333,0.16082878907521567,0.0006667107760828609,1.3504407405853271,7.756860256195068,-0.00017577495843094462,0.0,0.24437658488750458,0.4944087068239848,0.0,0.699423591295878,0.0,0.007106954387078683,2.733503818511963,0.11880103498697281,0.15985951324303946,19.608002344767254,-0.32811873245086165,22
24,-0.4075411151223398,682.6666666666666,682.6666666666666,0.0,-0.15954671800136566,0.0003023769410598713,1.353830377260844,7.713171641031901,-0.00048115598716928315,0.0,0.22651482621828714,0.49411200483640033,0.0,0.6988269488016764,0.0,0.007286935268590848,2.7215511004130044,0.1302829310297966,0.17212130626042685,19.508925755818684,-0.32811873245086165,22
25,-0.47573204973926675,682.6666666666666,682.6666666666666,0.0,0.08204205830891927,0.0004477285110624507,1.358059048652649,7.905074278513591,0.0011740656530794997,0.0,0.27590207755565643,0.4940260152022044,0.0,0.6990290681521097,0.0,0.007432505488395691,2.7357519467671714,0.10134594887495041,0.18441808223724365,19.634228388468426,-0.32811873245086165,22
26,-0.49578820697953874,682.6666666666666,682.6666666666666,0.3333333333333333,-0.2550629476706187,0.0007482715154765174,1.3623605171839397,8.09419584274292,-0.0009746148280100897,0.0,0.317368283867836,0.4936249057451884,0.0,0.6989392439524332,0.0,0.007766950875520706,2.754993518193563,0.06379624642431736,0.19666452705860138,19.774913787841797,-0.32811873245086165,22
27,-0.4580826313678268,682.6666666666666,682.6666666666666,0.0,-0.15879104534784952,0.000311089534079656,1.3710992336273193,7.438646634419759,-0.00023583709359324226,0.0,0.24911351005236307,0.49338532487551373,0.0,0.6970619161923727,0.0,0.0067519812534252805,2.647182067235311,0.0683312254647414,0.20897834499677023,18.94201405843099,-0.32811873245086165,22
28,-0.4075411151223402,682.6666666666666,682.6666666666666,0.0,-0.05780883630116781,0.00026666195481084287,1.3772354125976562,7.383554935455322,0.00032245963423823315,0.0,0.2365830292304357,0.49296995997428894,0.0,0.6960648695627848,0.0,0.0060507748275995255,2.648280620574951,0.14971557507912317,0.22120855748653412,18.86608950297038,-0.32811873245086165,22
29,-0.3914961893301223,682.6666666666666,682.6666666666666,0.3333333333333333,0.011606961488723755,0.00023831750149838626,1.3794581095377605,7.9291307131449384,0.00014438516518566757,0.0,0.23817473649978638,0.49239490429560345,0.0,0.6961206992467245,0.0,0.006915542297065258,2.736490567525228,0.16967197259267172,0.23331716656684875,19.43573506673177,-0.32811873245086165,22
