epoch,mean_return,mean_length,norm_length,success,pi_loss,v_loss,entropy,belief_loss,kl,clip_frac,grad_norm,eta_mean,alpha_sat,theta_mean,theta_sat,scratch_sat,surprise_mean,surprise_high,alpha_mean,scratch_norm,best_mmer,best_epoch
0,-0.9750942408376964,5.361256544502618,0.05361256544502618,0.013089005235602094,0.12544203781791297,0.05671664447860376,1.0592658516624212,12.29555448272914,0.09921524504006717,0.419609143520603,2.0387067581229497,0.5113870479673616,0.0,0.7516563812475554,0.0,0.019934748236336185,3.4671537301732296,0.4074206282652876,0.0,25.353738345088757,-0.9750942408376964,0
1,-0.9922606837606838,8.752136752136753,0.08752136752136752,0.004273504273504274,0.2756366540556455,0.067656524770822,0.9798093733624516,39.1942403540652,0.06365100759490488,0.2707207883334058,4.033777203761105,0.5193892472829574,0.0,0.8476010003151038,0.0,0.14794139317674643,6.217490854426327,0.5704988716488593,0.0,41.62682678353073,-0.9750942408376964,0
2,-0.9758333333333334,10.666666666666666,0.10666666666666669,0.010416666666666666,0.3644831352030451,0.09853299948463246,0.9751033782958984,91.21265751123428,0.04610527924099491,0.26337319631905604,3.602911543023462,0.5278553130726019,0.0,1.0021713400880496,0.0,0.2937588517088443,9.522842389841875,0.9919053521007299,0.0,51.43342846632004,-0.9750942408376964,0
3,-0.9921875,16.0,0.16,0.0,0.5300162512659199,0.14887322312041817,0.9362751329317689,119.55157554149628,0.06485983656034477,0.34633427660446614,4.973287437751424,0.530929590575397,0.0,1.0766569823026657,0.0034440918234395212,0.3543324423953891,10.924852930009365,0.9999999972060323,0.0,53.83906200528145,-0.9750942408376964,0
4,-0.992,16.384,0.16384000000000004,0.0,0.4512763182464987,0.16170325745269656,0.9050560636520386,135.34665936279296,0.04057145809625217,0.12041866816580296,5.30195531797409,0.5323448634147644,0.0,1.1158735523223877,0.003929600216448307,0.37375663113594054,11.63034194946289,0.9999999995231629,0.0,54.64479382324219,-0.9750942408376964,0
5,-0.9314642857142856,24.38095238095238,0.2438095238095238,0.011904761904761904,0.5485114378721586,0.5348888718013075,0.8599403656664348,147.74301274617514,0.05296700668345909,0.33873968123502673,9.463187867686862,0.533326926685515,0.0,1.1455266631784893,0.010220834683249927,0.3827443339285396,12.150961035773868,0.9999999985808418,0.0,55.0928708031064,-0.9314642857142856,5
6,-0.8333333333333334,37.925925925925924,0.37925925925925935,0.0,0.6533345863636997,1.2115034410833485,0.816084603468577,170.34652257848668,0.011607651374700052,0.021094135646880778,15.144455773962868,0.5348920744878275,0.0,1.1974290631435536,0.021356118937816332,0.40378819516411535,13.041111522250706,0.9999999966886308,0.0,55.76226750126592,-0.8333333333333334,6
7,-0.6410256410256411,52.51282051282051,0.5251282051282051,0.0,0.706940597639634,1.8904600273340175,0.7473377829942948,170.54559091421274,0.01270580315385581,0.04283324392655721,20.551162438514904,0.5349412040832715,0.0,1.1982436241247716,0.021034514865814112,0.4021795934591538,13.05835215250651,1.0,0.0,55.76157447619316,-0.6410256410256411,7
8,-0.8913043478260869,44.52173913043478,0.44521739130434784,0.0,0.534430078473752,1.1341212951659185,0.7064846637456313,167.27330249288806,0.027270958758089568,0.05573285931883299,14.720807435719863,0.5347259083519811,0.0,1.1908418147460273,0.01960357383865377,0.39833567712617957,12.932472208271856,0.9999999935212343,0.0,55.66847867551057,-0.6410256410256411,7
9,-0.5862068965517241,70.62068965517241,0.7062068965517243,0.0,0.35829393822571326,1.8787113422977513,0.6992282600238405,162.64922674771012,-0.0026802019867743793,0.0,18.94093982515664,0.5344126902777573,0.0,1.180290098848014,0.019266221929213095,0.39491023380180884,12.752191214725888,0.9999999958893349,0.0,55.52323334792565,-0.5862068965517241,9
10,-0.41379310344827586,70.62068965517241,0.7062068965517241,0.0,0.43666892010590125,1.712679097043543,0.65477264955126,156.5412008351293,0.0052456531583748855,0.021100303993142885,19.287532091140747,0.5339842459251141,0.0,1.166205069114422,0.01735584967737568,0.3878892033264555,12.510157124749545,1.0,0.0,55.315738941061085,-0.41379310344827586,10
11,-0.39285714285714285,73.14285714285714,0.7314285714285714,0.0,0.3767323408808027,1.2513999960252218,0.6722023008125169,441.89019666399275,0.06313939242690278,0.39804670347699095,45.88136352811541,0.5231571559395108,0.0,256.7918255158833,0.4918086856071438,0.5085576815264565,20.60808798245021,0.5984712711402348,0.012186246990625347,57.38526044573103,-0.39285714285714285,11
12,-0.2,81.92,0.8191999999999999,0.0,0.29026055335998535,0.523385865688324,0.6810656785964966,1411.2787646484376,0.021386869265697897,0.18019747257232666,16.38012091636658,0.5290063858032227,0.0,633.7216223144532,0.4837774121761322,0.48493534564971924,36.87793121337891,0.6794616878032684,0.024885662123560904,55.94112655639648,-0.2,12
13,-0.16,81.92,0.8192,0.0,0.15294444657862186,0.19564039751887322,0.6761103510856629,1370.493916015625,0.015701698451885023,0.1088181795924902,17.58368402481079,0.5224341535568238,0.0,676.2675317382813,0.5032530534267425,0.5039109361171722,36.07484115600586,0.7357515072822571,0.038228206038475036,57.0101789855957,-0.16,13
14,0.0,97.52380952380952,0.9752380952380952,0.0,0.02853292799998252,0.027221454440483024,0.6758731915837243,735.5967959449405,0.01617604867494395,0.15718253489051545,4.153506409554255,0.513991531871614,0.0,519.8260628836496,0.5078125,0.5078125,26.828446433657692,0.8361507682573228,0.0507999069633938,57.17931765601749,0.0,14
