epoch,mean_return,mean_length,norm_length,success,pi_loss,v_loss,entropy,kl,clip_frac,grad_norm,best_mmer,best_epoch
0,-0.980425,4.654545454545454,0.046545454545454557,0.00909090909090909,0.10164805955983783,0.042502114866048726,1.0615545038472523,0.12103361574858851,0.4742259017276493,1.6026061095636,-0.980425,0
1,-0.9971014492753624,5.936231884057971,0.059362318840579714,0.0,0.24331415384548946,0.027594326980402727,1.0446404902831368,0.08357019665501761,0.38079557874496434,2.0124375602473386,-0.980425,0
2,-0.9863571428571428,9.752380952380953,0.09752380952380954,0.004761904761904762,0.3339445362621475,0.07159894910866915,1.011128792876289,0.053836217674349235,0.24851328132762796,3.00871260343563,-0.980425,0
3,-0.9612173913043477,12.720496894409937,0.12720496894409936,0.018633540372670808,0.4374734005248695,0.17935948629246076,0.9764046802283814,0.05261472585142492,0.2304465400274866,4.7177327818566965,-0.9612173913043477,3
4,-0.9508108108108108,18.45045045045045,0.1845045045045045,0.018018018018018018,0.5128754935319628,0.2978765241600372,0.9348177652101259,0.04331810653982999,0.24740826308324532,6.919750889142354,-0.9508108108108108,4
5,-0.9805619834710744,16.925619834710744,0.16925619834710745,0.008264462809917356,0.5131505643102255,0.23151205703885533,0.9061965050776143,0.04138257898774256,0.22512000035648502,6.111439158601209,-0.9508108108108108,4
6,-0.9406144578313252,24.674698795180724,0.24674698795180725,0.024096385542168676,0.5390496167343065,0.5979408143783909,0.8416351862700588,0.03690223680551063,0.1292854285383799,10.237531536314862,-0.9406144578313252,6
7,-0.875,42.666666666666664,0.4266666666666667,0.0,0.5462380360501508,1.1218935831760366,0.7894599661231041,0.006404901404797177,0.016046819859184325,13.917001639803251,-0.875,7
8,-0.6486486486486487,55.351351351351354,0.5535135135135135,0.0,0.596863936532188,1.9720929039491188,0.7600750085469838,0.026189918622312566,0.06924002431333065,20.737090085003828,-0.6486486486486487,8
9,-0.7142857142857143,48.76190476190476,0.4876190476190476,0.0,0.6460478188736098,1.5704907668488366,0.7159647870631445,0.021696005812438152,0.04793329408303613,18.049012660980225,-0.6486486486486487,8
10,-0.5172413793103449,70.62068965517241,0.7062068965517243,0.0,0.4346408258224356,1.9809842685173298,0.7022155872706709,-0.0039780377470763064,0.02333097008924032,21.440732602415412,-0.5172413793103449,10
11,-0.32,81.92,0.8192,0.0,0.38983853220939635,1.565125787258148,0.6867404770851135,-0.00462185061927812,0.020245968997478485,22.70779185771942,-0.32,11
12,-0.7142857142857143,48.76190476190476,0.4876190476190476,0.0,0.6654251948708579,0.8188035246871767,0.651619336434773,0.020067105554549665,0.05584327827784277,14.488432512396859,-0.32,11
13,-0.7235609756097561,49.951219512195124,0.4995121951219512,0.024390243902439025,0.5621493633200483,0.7176906482839003,0.6847888187664312,0.007526164463012897,0.017010780164926517,12.36464282652227,-0.32,11
14,-0.5,68.26666666666667,0.6826666666666666,0.0,0.4489887257417043,0.9510739952325821,0.6955499847730001,0.009863355703979929,0.014910543741037448,15.102944715817769,-0.32,11
15,-0.34615384615384615,78.76923076923077,0.7876923076923077,0.0,0.3534650504589081,0.7849735548863044,0.7003044898693378,0.0019834276989478474,0.03282424076818503,13.971002587905296,-0.32,11
16,-0.42857142857142855,73.14285714285714,0.7314285714285713,0.0,0.4361501485109329,0.641663573416216,0.696956285408565,0.00910147347715297,0.045610698738268445,13.705546421664101,-0.32,11
17,-0.3076923076923077,78.76923076923077,0.7876923076923076,0.0,0.4797961496962951,0.5859146619645449,0.7215140645320599,0.0018703466151788024,0.015211253247868557,11.60243665942779,-0.3076923076923077,17
18,-0.5625,64.0,0.64,0.0,0.6000187960453331,0.48875516443513334,0.707904826849699,0.009730347054301092,0.016892968968022615,13.100306998938322,-0.3076923076923077,17
19,-0.5,73.14285714285714,0.7314285714285714,0.0,0.44077090812580927,0.3951118859861578,0.6938882576567786,0.0009831065449310878,0.0,10.797135846955436,-0.3076923076923077,17
20,-0.2608695652173913,89.04347826086956,0.8904347826086957,0.0,0.20975653632827426,0.29362393316367397,0.6828184361043184,0.0008259890815659911,0.0,8.266039221183114,-0.2608695652173913,20
21,-0.37799999999999995,81.92,0.8192,0.04,0.23297928690910338,0.2418007083237171,0.7250149321556091,0.011141855983577215,0.015697545260190963,8.422115802764893,-0.2608695652173913,20
22,-0.34615384615384615,78.76923076923077,0.7876923076923077,0.0,0.45227107864159805,0.2983315277558107,0.7220332599603213,0.009360704704039772,0.053921227844861835,8.544287534860464,-0.2608695652173913,20
23,-0.2916666666666667,85.33333333333333,0.8533333333333334,0.0,0.22053448281561336,0.19565938028972596,0.7298969204227129,0.004660591246259098,0.03971654137906929,5.980775283028682,-0.2608695652173913,20
24,-0.16666666666666666,85.33333333333333,0.8533333333333334,0.0,0.6441749520599842,0.15973803100253767,0.7206472779313723,0.00890612412180758,0.01308558532036841,4.979825596014659,-0.16666666666666666,24
25,-0.2916666666666667,85.33333333333333,0.8533333333333334,0.0,0.3451666149000327,0.19375006803844977,0.7171490887800852,0.005900437050598839,0.0,5.4703613960494595,-0.16666666666666666,24
26,-0.2,81.92,0.8192,0.0,0.5229701316356659,0.1650969995709602,0.7218468952178955,0.000436376530869893,0.0,4.072502298653125,-0.16666666666666666,24
27,-0.13636363636363635,93.0909090909091,0.9309090909090909,0.0,0.0713105553930456,0.07272399260347645,0.721994776617397,0.006946142005987936,0.0009090908887711438,2.347060650587082,-0.13636363636363635,27
