epoch,mean_return,mean_length,norm_length,success,pi_loss,v_loss,entropy,kl,clip_frac,grad_norm,best_mmer,best_epoch
0,0.13576923076923075,512.0,0.6059171597633136,0.25,0.255324000492692,3.1418486838229,1.9194349348545074,0.01576530145285915,0.07202277309261262,38.272825479507446,0.13576923076923075,0
1,0.0,682.6666666666666,0.8078895463510848,0.0,-0.13443811486164728,0.4120116208990415,1.9072717825571697,0.0031832728590970305,0.06052141388257345,10.765054305394491,0.13576923076923075,0
2,0.29284023668639053,512.0,0.6059171597633136,0.5,-0.2785850316286087,0.15169845707714558,1.9069038331508636,0.01584328893369502,0.1091499850153923,6.838836073875427,0.29284023668639053,2
3,0.2557396449704142,292.57142857142856,0.3462383770076078,0.2857142857142857,-0.9818609952926636,0.14597759395837784,1.8594224963869368,0.017011487209499267,0.1443091050854751,5.981453044073922,0.29284023668639053,2
4,0.0,682.6666666666666,0.8078895463510848,0.0,0.02400144437948863,0.009957308492933711,1.752042253812154,0.001292897110223142,0.02607076366742452,1.6571234265963237,0.29284023668639053,2
5,0.0,682.6666666666666,0.8078895463510848,0.0,-0.0030951822797457376,0.007903667477269968,1.7260525226593018,0.0019104506565099655,0.0,1.4866738319396973,0.29284023668639053,2
6,0.09023668639053256,512.0,0.6059171597633135,0.25,-0.0754413977265358,0.005042019816755783,1.7145743668079376,0.009369733080575315,0.015569394454360008,0.7697986885905266,0.29284023668639053,2
7,0.2156508875739645,512.0,0.6059171597633136,0.25,-0.7444735020399094,0.08177834464004263,1.7544662058353424,0.0002747623282459699,0.042576421052217484,2.7760260850191116,0.29284023668639053,2
8,0.08144970414201183,512.0,0.6059171597633136,0.25,-0.030208313837647438,0.004843995062401518,1.8385665714740753,0.01526353177766282,0.13034026697278023,0.8903628140687943,0.29284023668639053,2
9,0.16418145956607497,341.3333333333333,0.4039447731755424,0.16666666666666666,-2.141787754992644,0.16422179517879462,1.8569068908691406,0.0013297259471301004,0.17956770211458206,4.010263174772263,0.29284023668639053,2
10,0.3859408284023669,409.6,0.4847337278106509,0.4,-2.2471916750073433,0.33074447854887695,1.8311447858810426,0.004566451760626933,0.03219178020954132,6.4450599193573,0.3859408284023669,10
11,0.0,512.0,0.6059171597633136,0.0,-0.4127482306212187,0.002737740083830431,1.8401111960411072,0.004259920014774821,0.0,1.1035310626029968,0.3859408284023669,10
12,0.19531360946745563,409.6,0.4847337278106509,0.2,-1.7612831443548203,0.14921806314378044,1.8055914163589477,0.010358758183792815,0.07303351759910584,4.513602644205093,0.3859408284023669,10
13,0.2926824457593688,341.3333333333333,0.4039447731755424,0.3333333333333333,-0.5661483655373255,0.09724519677304973,1.833861768245697,0.007334242509803819,0.036357659846544266,3.349527438481649,0.3859408284023669,10
14,0.5891242603550295,204.8,0.24236686390532544,0.7,-0.7538206949830055,0.20383989121764898,1.8576481103897096,0.01070333385550839,0.010052790492773056,4.841757985949516,0.5891242603550295,14
15,0.21031558185404342,341.3333333333333,0.4039447731755424,0.3333333333333333,-0.9111017553756634,0.13754062820225954,1.8644900520642598,0.0005370589368188424,0.008310249075293541,3.502520799636841,0.5891242603550295,14
16,0.14092702169625246,341.3333333333333,0.4039447731755424,0.16666666666666666,-0.5010271929204464,0.085274027272438,1.894025981426239,-0.0006904038993980066,0.038892909263571106,1.8461871494849522,0.5891242603550295,14
17,0.26902366863905325,256.0,0.30295857988165686,0.375,-0.5005953488871455,0.08801671294168045,1.9317448288202286,0.0029976405641889414,0.056402221554890275,1.4665120095014572,0.5891242603550295,14
18,0.0,682.6666666666666,0.8078895463510848,0.0,0.07507747411727905,0.0012000648615260918,1.9372803370157878,0.00017002737697187817,0.0,0.1665391524632772,0.5891242603550295,14
19,0.2536094674556213,292.57142857142856,0.3462383770076078,0.2857142857142857,-0.6458247005939484,0.10964067702298053,1.9396684680666243,0.0009921990240400191,0.0,0.936671002634934,0.5891242603550295,14
20,0.23455621301775148,512.0,0.6059171597633136,0.25,-1.3214195128530264,0.12609800195787102,1.9405885934829712,0.00035912150408989874,0.0,0.9973542429506779,0.5891242603550295,14
21,0.17784615384615385,409.6,0.484733727810651,0.2,-0.6983531810343265,0.06321633383631706,1.9415834188461303,0.00044522500063521876,0.0,0.6188208609819412,0.5891242603550295,14
22,0.22489940828402366,409.6,0.484733727810651,0.4,-0.5738779999315738,0.06072135769645683,1.9416940927505493,-0.00016229116798740506,0.0,0.4992332473397255,0.5891242603550295,14
23,0.15921104536489153,341.3333333333333,0.4039447731755425,0.16666666666666666,-1.074792951112613,0.10884856168559054,1.9407294591267903,-2.8946949825581214e-05,0.0,0.5997878573834896,0.5891242603550295,14
24,0.2557593688362919,341.3333333333333,0.4039447731755424,0.3333333333333333,-0.4249878873427709,0.0641667873521025,1.9403345783551533,0.0009133841811414337,0.0,0.6028013502558073,0.5891242603550295,14
25,0.19318343195266272,409.6,0.4847337278106509,0.2,-1.5028601072728633,0.14278065063990653,1.9418301105499267,0.0002861620766509532,0.0,0.8272913858294487,0.5891242603550295,14
26,0.0,682.6666666666666,0.8078895463510848,0.0,-0.06166776890556017,0.000723111181287095,1.9404264291127522,0.00027619095010796474,0.0,0.15015712877114615,0.5891242603550295,14
27,0.06990138067061143,682.6666666666666,0.8078895463510848,0.3333333333333333,0.020906269550323486,0.0014264068061796327,1.9405996402104695,0.0001198032014428918,0.0,0.10108198846379916,0.5891242603550295,14
28,0.20689771766694845,292.57142857142856,0.3462383770076078,0.2857142857142857,-0.9222489393183163,0.11239125048866429,1.9419284548078264,0.0005513138295733759,0.0,0.656643631202834,0.5891242603550295,14
29,0.12635108481262328,682.6666666666666,0.8078895463510847,0.3333333333333333,-0.050761004288991295,0.004849814615833263,1.9424471060434978,0.00021871082073706324,0.0,0.14912869532903036,0.5891242603550295,14
30,0.0,512.0,0.6059171597633135,0.0,-0.6733567267656326,0.0011466605928944773,1.9422527551651,-0.00026675600850012415,0.0,0.38881598971784115,0.5891242603550295,14
31,0.16292899408284023,512.0,0.6059171597633136,0.25,-0.24202134367078543,0.014950181876884017,1.9416079819202423,0.0002927718869827345,0.0,0.2466108116786927,0.5891242603550295,14
32,0.0,682.6666666666666,0.8078895463510848,0.0,0.03947731604178747,0.0006376743840519339,1.9389328161875408,0.00019608901295479578,0.0,0.14759520441293716,0.5891242603550295,14
33,0.0,682.6666666666666,0.8078895463510848,0.0,-0.023895755410194397,0.0002917856618296355,1.9374250173568726,0.00029254458206177486,0.0,0.11143522957960765,0.5891242603550295,14
34,0.2978303747534517,341.3333333333333,0.40394477317554234,0.3333333333333333,-0.860831655561924,0.12492347506728645,1.9384506344795227,0.0005024249440642355,0.0,0.9255241093536218,0.5891242603550295,14
35,0.0,682.6666666666666,0.8078895463510848,0.0,-0.12922542542219162,0.0012613646492051582,1.9412676095962524,8.831676249580293e-05,0.0,0.15279841423034668,0.5891242603550295,14
36,0.0,512.0,0.6059171597633136,0.0,-0.28769167815335095,0.0010177538824791554,1.9414556622505188,0.00031590920066548733,0.0,0.15983838215470314,0.5891242603550295,14
37,0.18289940828402368,512.0,0.6059171597633136,0.25,-0.32684700936079025,0.024630355008412153,1.9416610300540924,0.0001422596570961332,0.0,0.2823735661804676,0.5891242603550295,14
38,0.3982721893491124,409.6,0.4847337278106509,0.6,-0.49115355759859086,0.06966652893461286,1.9416311502456665,-0.00019068698681117268,0.0,0.5702142387628555,0.5891242603550295,14
39,0.0,409.6,0.4847337278106509,0.0,-0.6259289100766182,0.0033774426992749795,1.9399837732315064,-0.00022628796143635553,0.0,0.398907932639122,0.5891242603550295,14
40,0.2880621301775148,256.0,0.3029585798816568,0.375,-0.6855101473629475,0.11903831361269113,1.9344504475593567,0.00011396329770718694,0.0,0.9931297702714801,0.5891242603550295,14
41,0.2664792899408284,512.0,0.6059171597633135,0.5,-0.6688266210258007,0.060838774021249264,1.9290500283241272,0.0002866586040042307,0.0,0.5684641301631927,0.5891242603550295,14
42,0.26710059171597633,341.3333333333333,0.40394477317554234,0.5,-0.653965175151825,0.09013356238331956,1.9252924124399822,0.0008883464726494594,0.0,0.7935590458412966,0.5891242603550295,14
43,0.0,409.6,0.4847337278106509,0.0,-0.34059910476207733,0.0006535161621286534,1.919388508796692,4.646935929031315e-05,0.0,0.25691541433334353,0.5891242603550295,14
44,0.14546745562130176,409.6,0.4847337278106509,0.2,-0.2031968802213669,0.021951341439853424,1.9195261478424073,-0.0009362331674481084,0.0,0.3632908798754215,0.5891242603550295,14
45,0.2510228233305156,292.57142857142856,0.3462383770076078,0.2857142857142857,-0.6796585151127407,0.09917295021503898,1.9229629720960344,-0.0003476940674025692,0.0,0.832254443849836,0.5891242603550295,14
46,0.3022682445759369,341.3333333333333,0.4039447731755424,0.3333333333333333,-0.9634817788998286,0.13414734297354394,1.9162405729293823,0.0012999323821532016,0.0,1.170942987004916,0.5891242603550295,14
47,0.1914792899408284,409.6,0.4847337278106509,0.2,-1.3517555937170982,0.1347405116597656,1.9092137813568115,-4.710085385113416e-05,0.0,1.718548671901226,0.5891242603550295,14
48,0.6356043956043955,292.57142857142856,0.3462383770076078,0.8571428571428571,-1.5606363340547043,0.30462779137971147,1.9010036161967687,-0.00037492227046089156,0.0,2.4674894405262813,0.6356043956043955,48
49,0.7416331360946746,204.8,0.24236686390532544,0.8,-2.3861631408333777,0.4243188872933388,1.8748893022537232,0.0013420349559964961,0.0402358578518033,8.219212138652802,0.7416331360946746,49
50,0.6411015020482476,157.53846153846155,0.18643604915794268,0.6923076923076923,-1.1696232840991938,0.5461669644484153,1.8277757167816162,0.0066754629875119395,0.1332930327894596,21.293465247521034,0.7416331360946746,49
51,0.3389585798816568,204.8,0.24236686390532544,0.5,-0.7377452310174704,0.5588262021541596,1.8469074964523315,0.0039764618053595765,0.007964023947715759,12.854047465324403,0.7416331360946746,49
52,0.0,409.6,0.484733727810651,0.0,-0.8776569485664367,0.2018316812813282,1.8804041147232056,0.006276675640890517,0.0,5.739092493057251,0.7416331360946746,49
53,0.12207100591715976,256.0,0.30295857988165686,0.125,-1.289381664711982,0.18957325001247227,1.912414938211441,0.008220059884934017,0.006118118530139327,3.2098196633160114,0.7416331360946746,49
54,0.3153846153846154,341.3333333333333,0.4039447731755424,0.5,-0.8898930583770076,0.1649186455955108,1.9169477621714275,-0.0011703383236939164,0.0,1.8301029205322266,0.7416331360946746,49
55,0.2483313609467456,409.6,0.4847337278106508,0.4,-0.3370069175958633,0.0436587180942297,1.922092032432556,-0.00037455377307651363,0.0,0.6592453330755234,0.7416331360946746,49
56,0.0,341.3333333333333,0.4039447731755424,0.0,-0.23714774893596768,0.0010278745709608,1.9233927925427754,0.00034940099069065883,0.0,0.37838997567693394,0.7416331360946746,49
57,0.43366206443129524,227.55555555555554,0.2692965154503616,0.5555555555555556,-0.6625447182191743,0.1682348945307442,1.9198920991685655,0.0004232095345236707,0.0,1.668396917482217,0.7416331360946746,49
58,0.0,512.0,0.6059171597633136,0.0,-0.21878161514177918,0.0028553377196658403,1.9210688173770905,0.0010643149009297304,0.0,0.2974587455391884,0.7416331360946746,49
59,0.40218934911242604,341.3333333333333,0.4039447731755424,0.5,-1.2312046786149342,0.1954457159639181,1.9276503721872966,0.0019337933058902006,0.0,1.7283418228228886,0.7416331360946746,49
60,0.2454733727810651,512.0,0.6059171597633135,0.25,-2.6109355557709932,0.20582466607447714,1.9277117848396301,0.000791749896855265,0.0,2.3549133352935314,0.7416331360946746,49
61,0.06494082840236687,512.0,0.6059171597633136,0.25,-0.009747987147420645,0.003170467767631635,1.9225881397724152,0.00021926380125592004,0.0,0.15636534988880157,0.7416331360946746,49
62,0.2909349112426035,409.6,0.4847337278106509,0.4,-0.9768045783042908,0.1185593849280849,1.9211931467056274,8.655967188815339e-05,0.0,0.8839473448693752,0.7416331360946746,49
63,0.16163050624589084,227.55555555555554,0.26929651545036154,0.2222222222222222,-0.15596464607450697,0.0378884460660629,1.9208694166607327,-0.00024206717272237357,0.0,0.4734217549363772,0.7416331360946746,49
64,0.1382924767540152,292.57142857142856,0.34623837700760784,0.14285714285714285,-1.082090618953641,0.09803086919211117,1.9231699705123901,0.0001649394410735892,0.0,1.3212119878402777,0.7416331360946746,49
65,0.0,409.6,0.4847337278106508,0.0,-0.26763907037675383,0.0005217554047703743,1.918292236328125,0.0007937962590858661,0.0,0.21765075922012328,0.7416331360946746,49
66,0.16222879684418146,341.3333333333333,0.4039447731755424,0.16666666666666666,-1.382232387860616,0.1242923204699764,1.9191224376360576,-4.7469940865685345e-05,0.0,0.7539712494860092,0.7416331360946746,49
67,0.35995266272189347,409.6,0.484733727810651,0.4,-1.0152867674827575,0.1398161487246398,1.9245358467102052,-0.00046166570456023236,0.0,0.9222545973956585,0.7416331360946746,49
68,0.11530008453085376,292.57142857142856,0.3462383770076078,0.2857142857142857,0.017984011343547275,0.01025309375836514,1.932378888130188,0.0005526957308623943,0.0,0.3224961129682405,0.7416331360946746,49
69,0.0,409.6,0.4847337278106509,0.0,-0.3774115934967995,0.0011022467166185378,1.9356594562530518,0.00010387905836068967,0.0,0.3388821050524712,0.7416331360946746,49
70,0.16453648915187377,341.3333333333333,0.4039447731755424,0.16666666666666666,-2.1267898037913255,0.14217430990053495,1.9314500292142232,-0.00037273021331429845,0.0,1.6555366354684036,0.7416331360946746,49
71,0.4679142011834319,256.0,0.3029585798816568,0.5,-1.3805986307561398,0.27316224128662725,1.9244613349437714,-0.0011605110501236027,0.0,1.669515922665596,0.7416331360946746,49
72,0.1462524654832347,341.3333333333333,0.4039447731755424,0.16666666666666666,-0.5679594886799654,0.047728032296921206,1.9199968973795574,0.0002291911304439509,0.0,0.4798245479663213,0.7416331360946746,49
73,0.5348047337278107,204.8,0.24236686390532544,0.7,-1.0372107088565827,0.24077753782039507,1.9202847599983215,-6.507477155537345e-05,0.0,1.824622268974781,0.7416331360946746,49
74,0.24617357001972384,341.3333333333333,0.40394477317554234,0.3333333333333333,-0.9487268589437008,0.11633363796863705,1.9267933170000713,0.0001703068367267709,0.0,1.1110174134373665,0.7416331360946746,49
75,0.1946153846153846,512.0,0.6059171597633136,0.25,-0.4747962150722742,0.037528975401073694,1.9324418902397156,0.0002951036138671981,0.0,0.7708742618560791,0.7416331360946746,49
76,0.09901380670611441,682.6666666666666,0.8078895463510848,0.3333333333333333,-0.02560178687175115,0.009898892138153315,1.934911052385966,0.00015167316435812003,0.0,0.30686357617378235,0.7416331360946746,49
77,0.38248520710059175,341.3333333333333,0.40394477317554234,0.5,-0.35126425325870514,0.06495681131976501,1.9370265404383342,9.635925689247908e-05,0.0,0.5674202864368757,0.7416331360946746,49
78,0.44330285099515865,186.1818181818182,0.2203335126412049,0.5454545454545454,-0.44164139100096445,0.13960187896472318,1.9385290362618186,0.000419589592307933,0.0,0.9084823619235646,0.7416331360946746,49
79,0.03981065088757396,409.6,0.4847337278106509,0.2,-0.1977636471390724,0.008571270015090704,1.936531138420105,4.6956851019785975e-05,0.0,0.34988853335380554,0.7416331360946746,49
80,0.12757396449704142,409.6,0.4847337278106509,0.2,-0.2282894879579544,0.014165086834691466,1.9386886358261108,0.0010418400490266322,0.0,0.32244892716407775,0.7416331360946746,49
81,0.3454289940828402,256.0,0.3029585798816568,0.5,-0.18546103313565254,0.057567158597521484,1.9409521520137787,0.0038566267161286305,0.0,0.6883173622190952,0.7416331360946746,49
82,0.13357565511411665,292.57142857142856,0.3462383770076078,0.14285714285714285,-0.7891951277852058,0.06734512528471116,1.9427762883050101,0.004118621856264326,0.0,0.6571446933916637,0.7416331360946746,49
83,0.0,682.6666666666666,0.8078895463510848,0.0,-0.07547320798039436,0.004261472029611468,1.943429946899414,-3.028334459524255e-05,0.0,0.1682872623205185,0.7416331360946746,49
84,0.1887100591715976,409.6,0.4847337278106509,0.2,-1.0518050819635392,0.10030720841605216,1.9427319526672364,-0.00043472612348267604,0.0,0.8677522629499436,0.7416331360946746,49
85,0.1301775147928994,512.0,0.6059171597633136,0.25,-0.0414571650326252,0.00744728950667195,1.942353755235672,-0.00011268838454725483,0.0,0.17123383097350597,0.7416331360946746,49
86,0.2968047337278107,292.57142857142856,0.3462383770076078,0.42857142857142855,-1.6754380352795124,0.2109916773707872,1.940666709627424,-0.0007723009289618078,0.0,1.4295150595051902,0.7416331360946746,49
87,0.0,682.6666666666666,0.8078895463510848,0.0,0.09983636203105561,0.0010584756382741034,1.9400913715362549,-5.312086454978271e-05,0.0,0.12712417046229044,0.7416331360946746,49
88,0.18998816568047336,409.6,0.4847337278106509,0.2,-1.1038837283849716,0.10893508775625378,1.9411224365234374,2.3433731831801198e-05,0.0,0.9483221992850304,0.7416331360946746,49
89,0.46059171597633136,256.0,0.30295857988165675,0.5,-1.4701305516064167,0.2702843428705819,1.942445307970047,-0.0018818622011167463,0.0,1.932642879895866,0.7416331360946746,49
90,0.336508875739645,341.3333333333333,0.40394477317554234,0.5,-0.4219872324417035,0.05823096495199328,1.942891279856364,0.0005430619826446067,0.0,0.4779769331216812,0.7416331360946746,49
91,0.39242603550295857,341.3333333333333,0.4039447731755424,0.5,-0.4908878654241562,0.07401779030139248,1.9424803256988525,-8.324442833895773e-05,0.0,0.7135485758384069,0.7416331360946746,49
92,0.0,409.6,0.4847337278106509,0.0,-0.46832103058695795,0.008414881024509668,1.942036509513855,9.317171491858289e-05,0.0,0.4812523305416107,0.7416331360946746,49
93,0.1474852071005917,512.0,0.6059171597633135,0.25,-0.25751420482993126,0.013135381712345406,1.9421336650848389,4.698077160014691e-05,0.0,0.26170165091753006,0.7416331360946746,49
94,0.14731755424063117,341.3333333333333,0.40394477317554234,0.16666666666666666,-0.5251659154891968,0.05325863113588033,1.9417811433474224,0.000624913216446051,0.0,0.5752663761377335,0.7416331360946746,49
95,0.5700986193293885,341.3333333333333,0.4039447731755424,0.6666666666666666,-1.1038955996433895,0.19941171429430446,1.942186454931895,0.0005251294229159006,0.0,1.1702004025379817,0.7416331360946746,49
96,0.2116568047337278,512.0,0.6059171597633135,0.25,-0.6532280053943396,0.05087646667379886,1.9425916075706482,-0.00014873425128314466,0.0,0.40273987129330635,0.7416331360946746,49
97,0.24257988165680472,409.6,0.4847337278106509,0.4,-0.26039295494556425,0.031111052120104433,1.9422244787216187,0.00031030547589239177,0.0,0.342763751745224,0.7416331360946746,49
98,0.32126232741617355,341.3333333333333,0.4039447731755425,0.3333333333333333,-1.68120015754054,0.21709563268814236,1.9408395489056904,-0.0010959950800971303,0.0,1.8533905098835628,0.7416331360946746,49
99,0.2557396449704142,292.57142857142856,0.3462383770076078,0.2857142857142857,-1.0982449831707137,0.13741383306582325,1.9384255579539709,-0.0004744141518285362,0.0,1.4635186833994729,0.7416331360946746,49
100,0.0,409.6,0.4847337278106509,0.0,-0.6006740748882293,0.0032599412952549756,1.9376241445541382,0.0001962949489325183,0.0,0.3064017355442047,0.7416331360946746,49
101,0.1957396449704142,409.6,0.4847337278106509,0.2,-1.9527111656963825,0.14995260697323828,1.9347038745880127,-0.00025401107384794843,0.0,1.4380857169628143,0.7416331360946746,49
102,0.18173570019723861,682.6666666666666,0.8078895463510848,0.3333333333333333,-0.1897921065489451,0.011430299103570482,1.9338193734486897,0.00010384644770056184,0.0,0.2604346002141635,0.7416331360946746,49
103,0.49702451394759084,292.57142857142856,0.3462383770076078,0.5714285714285714,-1.2790666818618774,0.2548341872835798,1.9284577710287911,-0.0011384607635786129,0.0,2.092140762933663,0.7416331360946746,49
104,0.11579881656804733,512.0,0.6059171597633136,0.25,-0.14861954376101494,0.007355227775406092,1.9279654026031494,0.002155871727751446,0.0,0.6627545729279518,0.7416331360946746,49
105,0.0,409.6,0.4847337278106509,0.0,-0.19749770313501358,0.0022809499641880393,1.9219879627227783,2.7469807355373634e-05,0.0,0.6750910818576813,0.7416331360946746,49
106,0.5525591715976331,256.0,0.3029585798816568,0.75,-0.8664231188595295,0.19508668845628563,1.9137928038835526,-0.0023281557685450593,0.0,1.9993838733062148,0.7416331360946746,49
107,0.3741065088757396,204.8,0.2423668639053254,0.5,-0.7563097178936005,0.1608692850219086,1.9107447266578674,-0.00022011013770679712,0.0,2.508100542426109,0.7416331360946746,49
108,0.4292965154503616,227.55555555555554,0.26929651545036154,0.4444444444444444,-1.8143183572424784,0.34308550148529726,1.9189309544033475,0.007369872231492991,0.0,4.482869992653529,0.7416331360946746,49
109,0.19877712031558184,341.3333333333333,0.4039447731755424,0.3333333333333333,-0.8547260557922224,0.09066397110776354,1.9001719156901042,0.00017943637499229226,0.0,1.042548229297002,0.7416331360946746,49
110,0.13555367709213864,292.57142857142856,0.3462383770076078,0.14285714285714285,-0.9036708069699151,0.08346271293703467,1.9148804971149989,-4.709577232071231e-06,0.0,0.6973097867199353,0.7416331360946746,49
111,0.12331360946745562,409.6,0.4847337278106509,0.2,-0.053238123655319214,0.010552537231706082,1.9175060987472534,0.00020150059743571092,0.0,0.23383745849132537,0.7416331360946746,49
112,0.1644463229078614,292.57142857142856,0.3462383770076078,0.2857142857142857,-1.1355785728831376,0.11249093253198746,1.9187674181801933,0.0005797985151535354,0.0,1.9371926827090127,0.7416331360946746,49
113,0.15247337278106507,409.6,0.4847337278106509,0.4,0.11407730579376221,0.01223135736072436,1.9287732124328614,-0.00013988006301133283,0.0,0.5202895820140838,0.7416331360946746,49
114,0.0,341.3333333333333,0.4039447731755424,0.0,0.2771311520288388,0.000813822218333371,1.9314398964246113,0.0024556960222147004,0.0,0.736351395646731,0.7416331360946746,49
115,0.1455424063116371,341.3333333333333,0.4039447731755424,0.16666666666666666,-0.41412586718797684,0.04707719160069246,1.9353070656458538,0.0003258521713481362,0.0,0.7511760033667088,0.7416331360946746,49
116,0.0,409.6,0.4847337278106509,0.0,0.06250431835651397,0.0003171710137394257,1.9379869461059571,0.0007804835343222294,0.0,0.1681692898273468,0.7416331360946746,49
117,0.0,682.6666666666666,0.8078895463510848,0.0,-0.09448900818824768,0.0004162296002808337,1.9381215572357178,-0.00015916293619018992,0.0,0.1104429562886556,0.7416331360946746,49
118,0.09867850098619328,341.3333333333333,0.4039447731755424,0.16666666666666666,0.11587200562159221,0.008080387398877065,1.936012864112854,0.001343774338295134,0.0,0.26124143972992897,0.7416331360946746,49
119,0.6097548605240913,292.57142857142856,0.3462383770076078,0.7142857142857143,-1.4259879397494453,0.27724850869604517,1.9197783981050764,0.012362117845831173,0.008315804680543286,6.6792621697698324,0.7416331360946746,49
120,0.4542011834319526,341.3333333333333,0.4039447731755424,0.5,-1.3761449754238129,0.36710862070322037,1.8988773425420125,0.004058865040330299,0.01666666567325592,17.453016360600788,0.7416331360946746,49
121,0.07985207100591715,512.0,0.6059171597633136,0.25,-0.06530321692116559,0.5471336990594864,1.9083467721939087,0.0011098859983817988,0.0,26.33338737487793,0.7416331360946746,49
122,0.18594082840236686,409.6,0.4847337278106509,0.2,-1.017486608028412,0.24294402562081813,1.9278659105300904,0.002177478807666944,0.0,10.39712073802948,0.7416331360946746,49
