epoch,mean_return,mean_length,norm_length,success,pi_loss,v_loss,entropy,belief_loss,kl,clip_frac,grad_norm,eta_mean,alpha_sat,theta_mean,theta_sat,scratch_sat,surprise_mean,surprise_high,alpha_mean,scratch_norm,best_mmer,best_epoch
0,-0.8782608695652201,204.8,204.8,0.0,-0.0011581882834434509,0.0360848874785006,2.7719062328338624,0.39089072942733766,0.000548315662308596,0.0,0.4241224929690361,0.5038729071617126,0.0,0.6960958778858185,0.0,0.0,0.618327260017395,0.054197675362229344,0.0,3.7507288694381713,-0.8782608695652201,0
1,-0.8772946859903408,204.8,204.8,0.0,-0.0015097711235284804,0.008296534675173462,2.7714469909667967,0.7595671474933624,-0.00021891790311201476,0.0,0.22461847066879273,0.5045833826065064,0.0,0.6994295716285706,0.0,0.0,0.8632492065429688,0.11227053068578244,0.0,5.338400983810425,-0.8772946859903408,1
2,-0.8763285024154616,204.8,204.8,0.0,-0.003986513335257768,0.002062192454468459,2.7711101293563845,1.0103847205638885,3.989691031165421e-05,0.0,0.12071948423981667,0.5049849450588226,0.0,0.7016557991504669,0.0,0.0,1.0018639266490936,0.1514584120362997,0.0,6.2625984191894535,-0.8763285024154616,2
3,-0.8821256038647369,204.8,204.8,0.0,0.003669946268200874,0.0018814078415744008,2.771056056022644,1.055585515499115,-4.250929414411076e-05,0.0,0.11738566681742668,0.5050494611263275,0.0,0.7020511507987977,0.0,0.0,1.0243457674980163,0.1706671893596649,0.0,6.4148396968841555,-0.8763285024154616,2
4,-0.8792270531400993,204.8,204.8,0.0,0.0002614961937069893,0.00179132065968588,2.7710530757904053,1.0893749117851257,-5.254666757537052e-05,0.0,0.11293818652629853,0.5050963342189789,0.0,0.7023456811904907,0.0,0.0,1.0407399892807008,0.14846846982836723,0.0,6.525605726242065,-0.8763285024154616,2
5,-0.89082125603865,204.8,204.8,0.0,-0.0016394777223467827,0.0016990953008644283,2.77081937789917,1.073140597343445,-9.914973963986995e-05,0.0,0.11149820759892463,0.5050742447376251,0.0,0.7022045254707336,0.0,0.0,1.0329980850219727,0.16023501381278038,0.0,6.467990159988403,-0.8763285024154616,2
6,-0.8792270531400993,204.8,204.8,0.0,0.00021450640633702278,0.0013246013317257167,2.77045316696167,1.080777645111084,-0.0001670488683885196,0.0,0.09980089366436004,0.5050855219364166,0.0,0.7022715926170349,0.0,0.0,1.0369168281555177,0.15374853014945983,0.0,6.4916411399841305,-0.8763285024154616,2
7,-0.8801932367149785,204.8,204.8,0.0,0.00224330835044384,0.0014873139909468592,2.7701209783554077,1.1160144567489625,-0.00013070318764221155,0.0,0.11330704018473625,0.5051335632801056,0.0,0.7025781393051147,0.0,0.0,1.0537372708320618,0.20476040691137315,0.0,6.605087041854858,-0.8763285024154616,2
8,-0.8724637681159446,204.8,204.8,0.0,-0.0003128362819552422,0.001260096998885274,2.769541883468628,1.1194631218910218,7.245196120493347e-05,0.0,0.1090197317302227,0.5051388382911682,0.0,0.7026085734367371,0.0,0.0,1.055561900138855,0.2267502248287201,0.0,6.614516496658325,-0.8724637681159446,8
9,-0.8763285024154616,204.8,204.8,0.1,0.004328580386936664,0.0012132054136600346,2.7691386938095093,1.1330923080444335,-0.00016460839062801825,0.0,0.10247794575989247,0.5051569402217865,0.0,0.7027267336845398,0.0,0.0,1.061916446685791,0.22466901317238808,0.0,6.657660055160522,-0.8724637681159446,8
10,-0.8743961352657031,204.8,204.8,0.0,-0.007443661987781525,0.001181032496970147,2.7681195974349975,1.220818555355072,2.559061649662908e-05,0.0,0.10746536552906036,0.5052721202373505,0.0,0.7034862756729126,0.0,0.0,1.1024251580238342,0.2028045415878296,0.0,6.935477685928345,-0.8724637681159446,8
11,-0.8714975845410654,204.8,204.8,0.0,0.0036853529512882234,0.0010535691457334907,2.7678696393966673,1.7551069378852844,0.00033825530499598244,0.0,0.08927733078598976,0.5064046382904053,0.0,0.708312350511551,0.0,0.0,1.312532639503479,0.2524454861879349,0.01251331614330411,8.632391881942748,-0.8714975845410654,11
12,-0.85314009661836,204.8,204.8,0.0,0.0036805177107453345,0.0014178422861732543,2.7676984310150146,2.8157235860824583,-0.0007342387129028793,0.0,0.1193516954779625,0.5066989481449127,0.0,0.7153402686119079,0.0,0.0,1.673937940597534,0.4496383398771286,0.025054251588881016,11.823625469207764,-0.85314009661836,12
13,-0.8811594202898577,204.8,204.8,0.0,-0.004522045329213143,0.001434252067701891,2.7663197040557863,2.1883294105529787,-0.0002821695503371302,0.0,0.1336038075387478,0.5058485448360444,0.0,0.7062177360057831,0.0,0.0,1.4566001415252685,0.3320537880063057,0.03748954907059669,10.18608136177063,-0.85314009661836,12
14,-0.8579710144927561,204.8,204.8,0.0,0.004354282468557358,0.0010464246268384158,2.766954231262207,0.8697317659854888,0.0007010384244495072,0.0,0.10367020592093468,0.503583949804306,0.0,0.6948576450347901,0.0,0.0,0.9277118504047394,0.1104321701452136,0.04986932650208473,6.073127412796021,-0.85314009661836,12
15,-0.8743961352657031,204.8,204.8,0.0,-0.0035904519259929656,0.000942997052334249,2.7666251420974732,0.5609281450510025,-9.459103603148833e-05,0.0,0.10441093370318413,0.5030815005302429,0.0,0.6929729521274567,0.0,0.0,0.7443278014659882,0.10071288608014584,0.062322796508669856,4.852214241027832,-0.85314009661836,12
16,-0.8647342995169108,204.8,204.8,0.0,-0.0019247609423473477,0.0010104178043548017,2.7658854961395263,0.38233205676078796,6.490173836937174e-05,0.0,0.1059778943657875,0.5027610480785369,0.0,0.6920849204063415,0.0,0.0,0.6151820957660675,0.022935109166428446,0.07478244304656982,4.034443759918213,-0.85314009661836,12
17,-0.8541062801932393,204.8,204.8,0.0,-0.005680892150849104,0.0008160874247550964,2.7660526275634765,0.4097516119480133,0.00043239468868705444,0.0,0.09703216552734376,0.502389007806778,0.0,0.6920724213123322,0.0,0.0,0.6362952589988708,0.03109021964482963,0.08725619539618493,4.2272951126098635,-0.85314009661836,12
18,-0.8705314009661862,204.8,204.8,0.0,-0.00969536816701293,0.001107198401587084,2.7662307262420653,0.5784890830516816,0.00019068041874561458,0.0,0.11795400381088257,0.502204316854477,0.0,0.6928494215011597,0.0,0.0,0.744840532541275,0.054403968760743736,0.09974144399166107,5.072109651565552,-0.85314009661836,12
19,-0.8995169082125631,204.8,204.8,0.0,-0.004034954309463501,0.0009888958826195448,2.763858270645142,1.289816927909851,0.0003837522541289218,0.0,0.11910720989108085,0.5021954536437988,0.0,0.6971003949642182,0.0,0.0,1.1292762994766234,0.07508551897481083,0.11227031499147415,8.12667737007141,-0.85314009661836,12
20,-0.8676328502415485,204.8,204.8,0.0,0.0034013658761978148,0.0010536078654695303,2.7656304597854615,0.7137328505516052,0.0006215705187059938,0.0,0.1188712902367115,0.5015915393829345,0.0,0.6927118897438049,0.0,0.0,0.8357421278953552,0.05076902969740331,0.12468603029847145,5.85286808013916,-0.85314009661836,12
21,-0.8666666666666692,204.8,204.8,0.0,-0.002906309254467487,0.0008257160981884227,2.766745162010193,0.5646155297756195,-1.0099306382471696e-05,0.0,0.12243475466966629,0.5012676894664765,0.0,0.6913136065006256,0.0,0.0,0.7477252185344696,0.06729860287159681,0.13711595982313157,5.202584075927734,-0.85314009661836,12
22,-0.8898550724637708,204.8,204.8,0.0,-0.0073916245251894,0.0006731434870744124,2.767852783203125,0.5008923441171647,0.00016634078237984796,0.0,0.10956892184913158,0.5008844375610352,0.0,0.6905472993850708,0.0,0.0,0.7049147188663483,0.07434913129545748,0.1495307669043541,4.896759796142578,-0.85314009661836,12
23,-0.8772946859903408,204.8,204.8,0.0,0.006585322692990303,0.0006550592428538948,2.7682902812957764,0.4206955283880234,3.508754348331422e-05,0.0,0.10303245782852173,0.5004897892475129,0.0,0.6899728894233703,0.0,0.0,0.645305746793747,0.025178221333771945,0.16198941469192504,4.482077121734619,-0.85314009661836,12
