epoch,mean_return,mean_length,norm_length,success,pi_loss,v_loss,entropy,belief_loss,kl,clip_frac,grad_norm,eta_mean,alpha_sat,theta_mean,theta_sat,scratch_sat,surprise_mean,surprise_high,alpha_mean,scratch_norm,best_mmer,best_epoch
0,-0.9922433155080214,5.475935828877005,0.05475935828877006,0.00267379679144385,0.16330376771380775,0.05879889530492595,1.0352841846764407,20.40444296071515,0.11702310496161164,0.47904651283341293,2.066169394190139,0.5270987790536116,0.0,0.888985635284434,0.0008935197964646818,0.11290111308070747,4.455466067607709,0.5075900856764081,0.0,37.568339621797605,-0.9922433155080214,0
1,-0.9739254901960784,8.031372549019608,0.08031372549019608,0.011764705882352941,0.21924575792954248,0.08219969878687242,1.0229259738735124,73.90901689716414,0.05326050276144444,0.2955127511538711,2.4086585400151272,0.5382709634070303,0.0,1.2620800235692193,0.04319364288662031,0.32239512622940775,8.548719677270627,0.8474501835949281,0.0,50.84583491905063,-0.9739254901960784,1
2,-0.9670414507772022,10.61139896373057,0.1061139896373057,0.015544041450777202,0.37541070012641115,0.15214582289287995,1.0119753637462083,117.8754088643919,0.03198334288663789,0.1522010832523126,3.968368311620129,0.5415706467752012,0.0,1.5024433815417513,0.07822067448821092,0.3888577906887766,10.846487010698862,0.9993039202813657,0.0,54.064946960291095,-0.9670414507772022,2
3,-0.9887005649717514,11.570621468926554,0.11570621468926556,0.0,0.45898970521165655,0.14555094147687725,0.9603678452766548,119.04409798659847,0.05497383463507041,0.17005444221240654,4.503121494236639,0.5416287894302843,0.0,1.5082154314396745,0.08039650428345647,0.39041381754444143,10.899841351697674,0.9790962968168959,0.0,54.12508922512249,-0.9670414507772022,2
4,-0.9919354838709677,16.516129032258064,0.16516129032258067,0.0,0.5137921887029323,0.25112745151226035,0.9126056293326039,140.35075279974168,0.04334896451590823,0.10985222289098366,6.433151721233322,0.5425401637631078,0.0,1.610349997397392,0.10016842090314435,0.40976287977349374,11.83376157668329,0.9916435951186765,0.0,54.85988730769004,-0.9670414507772022,2
5,-0.9759036144578314,24.674698795180724,0.24674698795180727,0.0,0.529740675206644,0.46704080669456216,0.837698705943234,146.5504380191665,0.01766688135120855,0.04396433154323015,8.388671952916916,0.542790857424219,0.0,1.6396562234464898,0.1045631864164249,0.41440381271293364,12.100808201065982,0.9902969663401684,0.0,55.091915865978564,-0.9670414507772022,2
6,-0.9714285714285714,29.257142857142856,0.2925714285714286,0.0,0.5577509231599314,0.6195889053334083,0.8078784125191825,144.13343702043807,0.03848246977930622,0.15452593682067736,10.050336030551366,0.5426349069390978,0.0,1.6264423200062343,0.0988085782953671,0.4116950890847615,11.976716641017369,0.9476614213415555,0.0,55.00421861921038,-0.9670414507772022,2
7,-0.8392857142857143,36.57142857142857,0.3657142857142857,0.0,0.6814810659229157,1.1522470665430384,0.7942678992237363,173.58005796160018,0.05141407930828531,0.2021525297646544,14.893071425812584,0.5436103429113116,0.0,1.7587615719863348,0.11564779654145241,0.4367599641638143,13.169034361839294,0.9802001161234719,0.0,55.75300243922642,-0.8392857142857143,7
8,-0.8444444444444444,45.51111111111111,0.45511111111111113,0.0,0.4870368395414617,1.4863780208759838,0.7169033156500922,163.32302924262152,0.02811848158728228,0.10915873439775572,22.346070635318757,0.5432479116651747,0.0,1.7118399699529012,0.11178045322497686,0.42898219294018214,12.744817670186361,0.9708775838216146,0.0,55.49974653455946,-0.8392857142857143,7
9,-0.71875,64.0,0.64,0.0,0.4325419319793582,1.7851975364610553,0.707198791205883,197.21277904510498,-0.0002472777401010262,0.002709775377297774,19.029075138270855,0.5441634301096201,0.0,1.8567246831953526,0.13101375591941178,0.4513524519279599,14.037325024604797,0.9706787224858999,0.0,56.143619775772095,-0.71875,9
10,-0.5,68.26666666666667,0.6826666666666665,0.0,0.545631951590379,1.958476506670316,0.7141791164875031,178.7236587524414,-0.004312733269762248,0.009999999962747096,22.046077982584634,0.5436810334523519,0.0,1.77831689119339,0.12149897590279579,0.4397871305545171,13.338969866434732,0.9733285109202067,0.0,55.78103739420573,-0.5,10
11,-0.28,81.92,0.8192,0.0,0.37407799273729325,1.3317015698552133,0.6646397864818573,563.7036737060547,0.01401879463102432,0.10317712843418121,44.616711158752445,0.5453874146938325,0.0,299.36990525245665,0.4800292694568634,0.49874995470046996,22.497472801208495,0.42818992495536806,0.012401996925473214,56.77917846679688,-0.28,11
12,-0.39285714285714285,73.14285714285714,0.7314285714285714,0.0,0.4877512540136065,0.8758857902139425,0.4331247018916266,867.9101110185895,0.028902886346518893,0.07547141172524009,29.362840133053915,0.5351638879094806,0.0,529.2830494471958,0.5102652502911431,0.512360406773431,27.90060499736241,0.4683498186724527,0.02494531058307205,57.40847151620047,-0.28,11
13,-0.09090909090909091,93.0909090909091,0.9309090909090909,0.0,0.2296759934926575,0.2864010240882635,0.24408607997677542,1405.6114668412642,0.004601593442941976,0.016440193422816017,14.809023309837688,0.5370456847277555,0.0,722.6643427068537,0.5077232068235223,0.5094353665005077,36.654967221346766,0.6286868981339715,0.03808830898593773,57.2530012997714,-0.09090909090909091,13
14,-0.045454545454545456,93.0909090909091,0.9309090909090908,0.0,0.2595495332074775,0.11607556917111982,0.30191570249470795,1069.4538158069956,0.0008444021477642268,0.003301435404203155,7.917635175314817,0.5411577495661649,0.0,635.4123132879084,0.50390625,0.5039630640636791,32.02093557877974,0.6130316704511642,0.050177272578532044,56.9593299518932,-0.045454545454545456,14
15,-0.08695652173913043,89.04347826086956,0.8904347826086957,0.0,0.6763555662423049,0.07448206076641446,0.3533412120912386,952.9641299040421,0.01090205857181188,0.0512318833042746,7.807800458825153,0.5404423553010692,0.0,596.0531483525815,0.50390625,0.5040350271307904,30.01948833465576,0.6416666527157244,0.062096665896799255,56.92904530400815,-0.045454545454545456,14
16,-0.045454545454545456,93.0909090909091,0.9309090909090909,0.0,0.4970575151515236,0.04959198311817917,0.19418848035010425,1000.3623095425693,-0.00258992480394582,0.006818181665783579,6.0596466992389075,0.5392805446277965,0.0,615.5553609674627,0.50390625,0.504004876721989,31.00125486200506,0.6858080666173588,0.07441408356482332,56.929718711159445,-0.045454545454545456,14
17,-0.047619047619047616,97.52380952380952,0.9752380952380952,0.0,0.032055353124936424,0.034236597623454317,0.2366056073279608,944.070079985119,0.005009754471638232,0.03261643045005344,5.030923727012816,0.5392538678078425,0.0,604.7983630952381,0.50390625,0.5039468804995219,30.459462211245583,0.7492653699148268,0.08681640880448478,56.92184175763811,-0.045454545454545456,14
18,-0.09090909090909091,93.0909090909091,0.9309090909090908,0.0,0.30217812887646933,0.07188808259458958,0.2245681949637153,915.7619087912819,0.0003264144156919325,0.014155844057148153,4.743452772498131,0.5392554158514197,0.0,593.847900390625,0.50390625,0.5039747357368469,29.90796219218861,0.7857254594564438,0.09921879321336746,56.918467261574484,-0.045454545454545456,14
19,0.0,97.52380952380952,0.9752380952380952,0.0,0.04647422324688662,0.0010036900500944327,0.21250030114537194,995.1291213262649,0.0020583127866532756,0.020952380129269192,1.1691262409800576,0.5392374793688456,0.0,622.279302687872,0.50390625,0.5039473090853009,31.33984965369815,0.8586507808594477,0.11162110772870835,56.921825045631046,0.0,19
20,0.0,97.52380952380952,0.9752380952380952,0.0,0.049775396850669666,0.0024814424104988575,0.3290213318098159,914.1361461821057,0.03211373191060743,0.034325395932509786,1.654201043503625,0.5392550173259917,0.0,596.4538661411831,0.50390625,0.5039473090853009,30.03920555114746,0.846785687264942,0.1240234538203194,56.91688919067383,0.0,19
21,-0.16,81.92,0.8192,0.0,0.9781887139379978,0.1327322323876433,0.3520114362239838,910.5501094055176,0.02525150820827694,0.06581138134002686,11.892049932479859,0.5392350077629089,0.0,575.090419921875,0.50390625,0.5043840026855468,28.963280544281005,0.8571284329891204,0.13642593562602998,56.93700988769531,0.0,19
22,-0.045454545454545456,93.0909090909091,0.9309090909090908,0.0,0.2891224662519314,0.036897158506855536,0.37649150599132886,1010.4268271706321,0.016985978806835854,0.05378258050504056,2.806217002597722,0.5392337116328153,0.0,627.0466169877486,0.50390625,0.5039566430178556,31.579946604642,0.8921137695962732,0.14882812581279062,56.9316291809082,0.0,19
23,-0.13043478260869565,89.04347826086956,0.8904347826086957,0.0,0.5121593170839808,0.10961171516353953,0.36107955354711285,975.1352353303329,0.019727150689627878,0.07972288544735183,7.333839775427528,0.5392374344494032,0.0,610.953481922979,0.50390625,0.5040537378062373,30.769448736439582,0.887531438599462,0.16123053755449213,56.93095796004586,0.0,19
24,-0.045454545454545456,93.0909090909091,0.9309090909090908,0.0,0.4915479998823933,0.04098443644298558,0.40871847759593616,1083.8226179643111,0.018113856291217253,0.08308539827438918,3.93032580986619,0.5392185855995525,0.0,649.981522993608,0.50390625,0.5039518638090654,32.735015002163976,0.9264600466598164,0.17363278296860782,56.9308669350364,0.0,19
25,-0.045454545454545456,93.0909090909091,0.9309090909090909,0.0,0.1791943714699962,0.03171740621672308,0.34225730327042664,1067.3075256347656,0.004483910154683393,0.03954545340754769,2.535057321190834,0.5392194634134119,0.0,640.96875,0.50390625,0.5040308318354867,32.28110478141091,0.923774697563865,0.18603518876162442,56.93316095525568,0.0,19
26,0.0,97.52380952380952,0.9752380952380952,0.0,0.023137535899877548,0.0008729787822674206,0.32445459848358515,1167.9311058407739,0.01053857049059356,0.05722222078059401,1.544147375084105,0.5392034309250968,0.0,675.8446597144717,0.50390625,0.503919263680776,34.037557511102584,0.9484126880055382,0.1984375317891439,56.93330928257534,0.0,19
27,0.0,97.52380952380952,0.9752380952380952,0.0,-0.002610569509367148,0.00033452597078091156,0.4007994305519831,1203.1748221261162,0.004738245054698252,0.05095237937001955,1.1947298071214132,0.5391975868315924,0.0,685.8352632068452,0.50390625,0.5039435908907935,34.540714263916016,0.9417460248583839,0.21083988178344,56.94375356038412,0.0,19
28,-0.047619047619047616,97.52380952380952,0.9752380952380952,0.0,0.007212066934222267,0.0236980553101083,0.24218921221437908,1180.7660725911458,0.00032071511626933596,0.02476190420843306,2.495914081732432,0.5392007770992461,0.0,679.4983055478051,0.50390625,0.5039470422835577,34.221565428234285,0.9419700162751334,0.223242210490363,56.96023541405087,0.0,19
